id,lgaId,name,code,wardNumber,createdAt
22964426-919f-421e-8139-18a4c62706bf,885ca680-5fe4-441a-9f31-4860fa9642a3,Galtimari,BOR-LGA02-W004,4,"""2025-11-12T19:27:29.148Z"""
d5dbe3f2-fd3f-45e7-8df8-fbaa6f11b52f,885ca680-5fe4-441a-9f31-4860fa9642a3,Gomari,BOR-LGA02-W005,5,"""2025-11-12T19:27:29.237Z"""
3f569c22-a9be-4ef7-a587-ad1b26ba1306,885ca680-5fe4-441a-9f31-4860fa9642a3,Gongulong,BOR-LGA02-W006,6,"""2025-11-12T19:27:29.328Z"""
2ebb7699-1c60-462f-8f13-0016e19d012f,885ca680-5fe4-441a-9f31-4860fa9642a3,Khadammari,BOR-LGA02-W007,7,"""2025-11-12T19:27:29.420Z"""
0e141f68-9d33-4136-977d-3bcf8d296853,885ca680-5fe4-441a-9f31-4860fa9642a3,Maimusari,BOR-LGA02-W008,8,"""2025-11-12T19:27:29.512Z"""
3bc549d1-d21f-458b-94e6-1cb5fd3221ee,885ca680-5fe4-441a-9f31-4860fa9642a3,Mashamari,BOR-LGA02-W010,10,"""2025-11-12T19:27:29.648Z"""
7f772887-1a15-43c1-a891-c45df6edb3c3,885ca680-5fe4-441a-9f31-4860fa9642a3,Old Maiduguri,BOR-LGA02-W011,11,"""2025-11-12T19:27:29.739Z"""
3ef26ae3-94be-4b15-8605-9d6ff15a0307,885ca680-5fe4-441a-9f31-4860fa9642a3,Tuba,BOR-LGA02-W012,12,"""2025-11-12T19:27:29.829Z"""
86822e53-3f7d-4761-9d50-c453cdc73e1f,6ef8c10f-baef-48da-8d9f-8d186afa947d,Ardimini,BOR-GUB-W001,1,"""2025-11-12T19:27:29.964Z"""
b0b95862-8b39-4242-9ddb-a083344845f0,6ef8c10f-baef-48da-8d9f-8d186afa947d,Dabira,BOR-GUB-W002,2,"""2025-11-12T19:27:30.055Z"""
ee03aa0c-d887-4c69-9520-05bac858d565,6ef8c10f-baef-48da-8d9f-8d186afa947d,Felo,BOR-GUB-W003,3,"""2025-11-12T19:27:30.146Z"""
67f7be46-45a4-43fe-86ab-a0c155269bc2,6ef8c10f-baef-48da-8d9f-8d186afa947d,Gamawu,BOR-GUB-W004,4,"""2025-11-12T19:27:30.238Z"""
d58bd88c-4f1f-4901-9987-127838e7a332,6ef8c10f-baef-48da-8d9f-8d186afa947d,Gazabure,BOR-GUB-W005,5,"""2025-11-12T19:27:30.339Z"""
048daa7c-bac4-4c14-8287-ff3d90522f3e,6ef8c10f-baef-48da-8d9f-8d186afa947d,Gubio 1,BOR-GUB-W006,6,"""2025-11-12T19:27:30.430Z"""
e2ea7159-dd5f-4869-857f-955704c04dd4,6ef8c10f-baef-48da-8d9f-8d186afa947d,Gubio 2,BOR-GUB-W007,7,"""2025-11-12T19:27:30.522Z"""
a3d2e732-18ae-47fe-858a-5a97deffcd0a,6ef8c10f-baef-48da-8d9f-8d186afa947d,Kingowa,BOR-GUB-W008,8,"""2025-11-12T19:27:30.615Z"""
0f5844b5-3561-4181-a8e5-edaef7497bac,6ef8c10f-baef-48da-8d9f-8d186afa947d,Ngetra,BOR-GUB-W009,9,"""2025-11-12T19:27:30.706Z"""
21bc18ec-c0f8-4c25-9cf0-2605e515f318,6ef8c10f-baef-48da-8d9f-8d186afa947d,Zowo,BOR-GUB-W010,10,"""2025-11-12T19:27:30.795Z"""
ce413b6a-2b22-48ab-aeeb-eeb2db6998f5,912fe342-2b5b-48a6-9854-d67bdcad55a0,Ardoram,BOR-MAG-W001,1,"""2025-11-12T19:27:30.931Z"""
eb156d02-f783-46ec-801f-410421923e73,912fe342-2b5b-48a6-9854-d67bdcad55a0,Ayi Yasku,BOR-MAG-W002,2,"""2025-11-12T19:27:31.022Z"""
94fa6207-a2b8-4321-8782-e92dcb9c4e2e,912fe342-2b5b-48a6-9854-d67bdcad55a0,Borno Yesu,BOR-MAG-W003,3,"""2025-11-12T19:27:31.114Z"""
4eed6163-39ab-4a48-9994-f7b452150d2d,912fe342-2b5b-48a6-9854-d67bdcad55a0,Furram,BOR-MAG-W004,4,"""2025-11-12T19:27:31.204Z"""
3a6ec876-24db-4eab-aaaa-95089710199a,912fe342-2b5b-48a6-9854-d67bdcad55a0,Gajigana,BOR-MAG-W005,5,"""2025-11-12T19:27:31.295Z"""
1cb2176c-55a1-4af6-8615-63470493052d,912fe342-2b5b-48a6-9854-d67bdcad55a0,Hoyo Chingowa,BOR-MAG-W006,6,"""2025-11-12T19:27:31.387Z"""
753b05e9-fa92-4a7f-ba31-b42730a2571e,912fe342-2b5b-48a6-9854-d67bdcad55a0,Kalizoram,BOR-MAG-W007,7,"""2025-11-12T19:27:31.478Z"""
7d5c1662-20d2-4a60-9bd8-761d1bef8b2a,912fe342-2b5b-48a6-9854-d67bdcad55a0,Kararam,BOR-MAG-W008,8,"""2025-11-12T19:27:31.569Z"""
146e5b82-565c-4af3-b4bd-d36eb30f40d4,912fe342-2b5b-48a6-9854-d67bdcad55a0,Kupti,BOR-MAG-W009,9,"""2025-11-12T19:27:31.659Z"""
22c70ba4-58e7-4583-9019-634baa3369e6,912fe342-2b5b-48a6-9854-d67bdcad55a0,Magumeri,BOR-MAG-W010,10,"""2025-11-12T19:27:31.750Z"""
f4338219-0380-4f76-a90e-f0cc1ff37cb1,912fe342-2b5b-48a6-9854-d67bdcad55a0,Ngamma,BOR-MAG-W011,11,"""2025-11-12T19:27:31.841Z"""
2818c1f6-8455-488c-84d2-516cbe68ddab,912fe342-2b5b-48a6-9854-d67bdcad55a0,Ngubala Bamma,BOR-MAG-W012,12,"""2025-11-12T19:27:31.932Z"""
6b3202bf-5295-4523-ac65-56914313d439,912fe342-2b5b-48a6-9854-d67bdcad55a0,Titiwa,BOR-MAG-W013,13,"""2025-11-12T19:27:32.022Z"""
12e381db-d6e5-4275-9d3c-2ca08bbc7bd9,3d44aa7d-0a9c-485f-9585-060660638433,Arege,BOR-ABA-W001,1,"""2025-11-12T19:27:32.158Z"""
25565348-95d3-42c4-86d8-dbaa0b68653e,3d44aa7d-0a9c-485f-9585-060660638433,Banowa,BOR-ABA-W002,2,"""2025-11-12T19:27:32.249Z"""
745c1137-e6b8-4811-b0d7-e333e58a336a,3d44aa7d-0a9c-485f-9585-060660638433,Busuna,BOR-ABA-W003,3,"""2025-11-12T19:27:32.339Z"""
e891225a-3748-4497-8441-5a2a97f9f320,3d44aa7d-0a9c-485f-9585-060660638433,Foguwa,BOR-ABA-W004,4,"""2025-11-12T19:27:32.430Z"""
7ecc830c-5182-4df7-8717-1c93641d42d1,3d44aa7d-0a9c-485f-9585-060660638433,Jabullam,BOR-ABA-W005,5,"""2025-11-12T19:27:32.521Z"""
edf1d472-14a7-4f7a-9dcc-41228e98ff91,3d44aa7d-0a9c-485f-9585-060660638433,Kessa'A,BOR-ABA-W006,6,"""2025-11-12T19:27:32.611Z"""
7b435445-6502-47c2-b7ea-ac68dc27fe8e,3d44aa7d-0a9c-485f-9585-060660638433,Kudokurgo,BOR-ABA-W007,7,"""2025-11-12T19:27:32.703Z"""
b318ac73-2ee9-4b1b-ad8f-60f28815b20d,3d44aa7d-0a9c-485f-9585-060660638433,Yau,BOR-ABA-W008,8,"""2025-11-12T19:27:32.794Z"""
a6269a08-84c4-4dff-8dcf-cee7cf352fcc,3d44aa7d-0a9c-485f-9585-060660638433,Yawa,BOR-ABA-W009,9,"""2025-11-12T19:27:32.884Z"""
0e09a0a8-7f4f-4e79-a595-b3827550dd5e,3d44aa7d-0a9c-485f-9585-060660638433,Yitiwa,BOR-ABA-W010,10,"""2025-11-12T19:27:32.975Z"""
ab19dc38-0cca-4ec1-93ea-05a8075ea68d,cceb0d83-c7db-41f2-9f3d-b22a4b4e2a6a,Asaga,BOR-MOB-W001,1,"""2025-11-12T19:27:33.114Z"""
041e84fc-c648-434e-b708-7db4de25013c,cceb0d83-c7db-41f2-9f3d-b22a4b4e2a6a,Bogum,BOR-MOB-W002,2,"""2025-11-12T19:27:33.205Z"""
45cb173c-68a7-4515-aa3f-c8a4e1c51c73,cceb0d83-c7db-41f2-9f3d-b22a4b4e2a6a,Chamba,BOR-MOB-W003,3,"""2025-11-12T19:27:33.295Z"""
d6343090-d71d-4297-b81f-2b65d8238bf8,cceb0d83-c7db-41f2-9f3d-b22a4b4e2a6a,Damasak,BOR-MOB-W004,4,"""2025-11-12T19:27:33.387Z"""
3598dbbd-c54a-46a0-8163-f5cd69875c78,cceb0d83-c7db-41f2-9f3d-b22a4b4e2a6a,Duji,BOR-MOB-W005,5,"""2025-11-12T19:27:33.480Z"""
45751917-54b0-470d-a992-80f6505de71e,cceb0d83-c7db-41f2-9f3d-b22a4b4e2a6a,Gashigar,BOR-MOB-W006,6,"""2025-11-12T19:27:33.571Z"""
d4b8d1b3-3a4f-492c-9560-c2bb9864934f,cceb0d83-c7db-41f2-9f3d-b22a4b4e2a6a,Kareto,BOR-MOB-W007,7,"""2025-11-12T19:27:33.662Z"""
c10217a1-9b8f-4263-a27c-9e82abc8bee4,cceb0d83-c7db-41f2-9f3d-b22a4b4e2a6a,Layi,BOR-MOB-W008,8,"""2025-11-12T19:27:33.753Z"""
91b86308-fbd2-40f8-ae84-8fe254698df0,cceb0d83-c7db-41f2-9f3d-b22a4b4e2a6a,Zari,BOR-MOB-W009,9,"""2025-11-12T19:27:33.845Z"""
91f632a7-b427-4091-8f83-d72a46242f45,cceb0d83-c7db-41f2-9f3d-b22a4b4e2a6a,Zulum Umarti,BOR-MOB-W010,10,"""2025-11-12T19:27:33.935Z"""
f83a89e5-e343-4023-ab52-c31174ba0d85,60969bec-4a06-4591-9f41-303fc32c2b9a,Asheikri 1,YOB-GEI-W001,1,"""2025-11-12T19:27:34.079Z"""
8739598b-4e36-4754-b607-6f6b24124708,60969bec-4a06-4591-9f41-303fc32c2b9a,Asheikri 2,YOB-GEI-W002,2,"""2025-11-12T19:27:34.172Z"""
c06a0278-1bb5-453a-a753-0977a2e7fb8a,60969bec-4a06-4591-9f41-303fc32c2b9a,Balle,YOB-GEI-W003,3,"""2025-11-12T19:27:34.264Z"""
eec75bb1-6093-4e08-8a6f-17a7fc8374ca,60969bec-4a06-4591-9f41-303fc32c2b9a,Borko,YOB-GEI-W004,4,"""2025-11-12T19:27:34.361Z"""
f93af287-475a-4093-be77-bf2006c66c6f,60969bec-4a06-4591-9f41-303fc32c2b9a,Fukurti,YOB-GEI-W005,5,"""2025-11-12T19:27:34.452Z"""
4fb40b0f-d198-41b9-9c38-ea0f76056df9,60969bec-4a06-4591-9f41-303fc32c2b9a,Futchimiram,YOB-GEI-W006,6,"""2025-11-12T19:27:34.546Z"""
d388215a-b18d-4113-886a-d6d7d0427b3c,60969bec-4a06-4591-9f41-303fc32c2b9a,Gumsa,YOB-GEI-W007,7,"""2025-11-12T19:27:34.637Z"""
2a8da2ee-2ca4-4db0-b7bb-e9e562aff58c,60969bec-4a06-4591-9f41-303fc32c2b9a,Hausari,YOB-GEI-W008,8,"""2025-11-12T19:27:34.728Z"""
ab8ccace-fcd0-4753-ab8d-f46ce614528d,60969bec-4a06-4591-9f41-303fc32c2b9a,Jororo,YOB-GEI-W009,9,"""2025-11-12T19:27:34.819Z"""
c8cec555-ecac-43af-8bf2-5533fe7f6e7b,60969bec-4a06-4591-9f41-303fc32c2b9a,Kusur,YOB-GEI-W010,10,"""2025-11-12T19:27:34.912Z"""
aed68697-c558-4510-8806-a6073a93877c,60969bec-4a06-4591-9f41-303fc32c2b9a,Ma'Anna,YOB-GEI-W011,11,"""2025-11-12T19:27:35.003Z"""
b675b8e9-be3f-469e-ae67-8586c5538bd7,2778a698-246d-4118-8adb-36d2ceca879c,Ashigashiya,BOR-GWO-W001,1,"""2025-11-12T19:27:35.137Z"""
ce215d18-b983-4636-89ea-ec705719cd8d,2778a698-246d-4118-8adb-36d2ceca879c,Bita Izge,BOR-GWO-W002,2,"""2025-11-12T19:27:35.228Z"""
de3e290a-b63d-4af5-a1b9-543dc115434f,2778a698-246d-4118-8adb-36d2ceca879c,Bulabulin,BOR-GWO-W003,3,"""2025-11-12T19:27:35.319Z"""
b8b2abd0-ecf7-4baa-a6f6-9b4ba38b9513,2778a698-246d-4118-8adb-36d2ceca879c,Chikide,BOR-GWO-W004,4,"""2025-11-12T19:27:35.411Z"""
8092be2a-e2a4-4d66-8b94-d64817c23f5c,2778a698-246d-4118-8adb-36d2ceca879c,Gava Agapalawa,BOR-GWO-W005,5,"""2025-11-12T19:27:35.511Z"""
1037a489-6b77-4625-9135-258b8824055b,2778a698-246d-4118-8adb-36d2ceca879c,Guduf A&B,BOR-GWO-W006,6,"""2025-11-12T19:27:35.605Z"""
4014dff3-7f6a-4d0e-934b-4c83df24d9a3,2778a698-246d-4118-8adb-36d2ceca879c,Hambagda,BOR-GWO-W007,7,"""2025-11-12T19:27:35.696Z"""
bbb50b2e-1de8-4f02-8fbd-2c4b5ac0191f,2778a698-246d-4118-8adb-36d2ceca879c,Hausari,BOR-GWO-W008,8,"""2025-11-12T19:27:35.787Z"""
2abd4c78-cad1-4c53-a392-8c00ae159e7b,2778a698-246d-4118-8adb-36d2ceca879c,Kirawa,BOR-GWO-W009,9,"""2025-11-12T19:27:35.879Z"""
052faf4b-774a-4597-a34a-7ea18c41faeb,2778a698-246d-4118-8adb-36d2ceca879c,Kuranabasa,BOR-GWO-W010,10,"""2025-11-12T19:27:35.970Z"""
339ada54-f4c5-4460-b6c5-cb444487c9b2,2778a698-246d-4118-8adb-36d2ceca879c,Ngoshe,BOR-GWO-W011,11,"""2025-11-12T19:27:36.061Z"""
17bcc69a-f36a-4038-8ac4-1acb0a3a7b14,2778a698-246d-4118-8adb-36d2ceca879c,Pulka Bokko,BOR-GWO-W012,12,"""2025-11-12T19:27:36.153Z"""
1e5e7fed-865b-417e-ac3f-7d932ead3c76,2778a698-246d-4118-8adb-36d2ceca879c,Wala Warabe,BOR-GWO-W013,13,"""2025-11-12T19:27:36.248Z"""
0db7e09f-5178-4835-b46d-bb78e6bdba56,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Askira East,BOR-ASK-W001,1,"""2025-11-12T19:27:36.384Z"""
cda2f5fc-7d59-4216-b579-e2cf068a08ad,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Dille Huyim,BOR-ASK-W002,2,"""2025-11-12T19:27:36.475Z"""
69dbbea5-a655-42e3-bea8-b9f6a8196c04,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Hausari Tampul,BOR-ASK-W003,3,"""2025-11-12T19:27:36.577Z"""
b2def444-0aba-4ec1-abac-3bc14dc40d56,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Hausari Zadawa,BOR-ASK-W004,4,"""2025-11-12T19:27:36.669Z"""
774f7c4f-6813-4e41-bd09-000b00a7faa2,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Lassa,BOR-ASK-W005,5,"""2025-11-12T19:27:36.761Z"""
ffacd458-a83f-4ce2-b697-f95d998845ee,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Mussa,BOR-ASK-W006,6,"""2025-11-12T19:27:36.852Z"""
7f706233-11eb-40cc-a3ec-67d9a7e740d7,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Ngohi,BOR-ASK-W007,7,"""2025-11-12T19:27:36.944Z"""
d9571fef-1fee-44dd-b75b-7206fde3cfe0,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Ngulde,BOR-ASK-W008,8,"""2025-11-12T19:27:37.036Z"""
4ae62bfa-cc0d-47dc-bf9b-00e33b958614,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Ngurthlavu Kopa,BOR-ASK-W009,9,"""2025-11-12T19:27:37.127Z"""
c12c080f-4c35-4d3d-86f2-97271a05456d,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Rumirgu Chul,BOR-ASK-W010,10,"""2025-11-12T19:27:37.218Z"""
c117c44a-4d7d-4b44-8821-14f1152327af,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Uba,BOR-ASK-W011,11,"""2025-11-12T19:27:37.310Z"""
cde62198-f7d1-4785-836a-e71767ec1974,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Uvu Uda,BOR-ASK-W012,12,"""2025-11-12T19:27:37.401Z"""
9f9432f9-ceba-4b18-880e-7a20354ad146,a67fc939-4048-4502-aa26-e99ad1b3c7d6,Wamdeo Giwi,BOR-ASK-W013,13,"""2025-11-12T19:27:37.491Z"""
b89a17a4-4912-417e-9986-96d82ee41b6d,66641eef-1387-42e3-80d0-561ede677283,Babangida,YOB-TAR-W001,1,"""2025-11-12T19:27:37.638Z"""
523eed11-1131-41c8-bb3d-7c75ca4eb1a0,66641eef-1387-42e3-80d0-561ede677283,Biriri,YOB-TAR-W002,2,"""2025-11-12T19:27:37.732Z"""
236f8293-fe18-4e69-b255-e3d5171527fd,66641eef-1387-42e3-80d0-561ede677283,Goduram,YOB-TAR-W003,3,"""2025-11-12T19:27:37.831Z"""
3d56235b-e9cd-4a97-9d01-75021558e325,66641eef-1387-42e3-80d0-561ede677283,Jumbam,YOB-TAR-W004,4,"""2025-11-12T19:27:37.921Z"""
3eecd268-5086-49fc-b5b9-be702b2906eb,66641eef-1387-42e3-80d0-561ede677283,Koriyel,YOB-TAR-W005,5,"""2025-11-12T19:27:38.012Z"""
09b670bf-d202-4ac9-baac-c3968a423f1e,66641eef-1387-42e3-80d0-561ede677283,Lantaiwa,YOB-TAR-W006,6,"""2025-11-12T19:27:38.102Z"""
f56e0698-a119-4d54-b388-7a6dd220e994,66641eef-1387-42e3-80d0-561ede677283,Mafa,YOB-TAR-W007,7,"""2025-11-12T19:27:38.193Z"""
90bf6b76-a7c9-40b3-a519-cdef9c69f3d8,66641eef-1387-42e3-80d0-561ede677283,Manda Da'A,YOB-TAR-W008,8,"""2025-11-12T19:27:38.284Z"""
25416992-72b4-4b0f-8a00-df6cbcacf3e1,66641eef-1387-42e3-80d0-561ede677283,Shekau,YOB-TAR-W009,9,"""2025-11-12T19:27:38.375Z"""
40b0eab5-709f-4f2f-a5a8-6c35bdd783e2,66641eef-1387-42e3-80d0-561ede677283,Sungul Koka,YOB-TAR-W010,10,"""2025-11-12T19:27:38.466Z"""
2d3c6666-4e3d-4287-88d1-26028a3ee844,bcd2b45d-a623-44c1-9e8e-fbffb97d402f,Bahuli,ADA-LGA03-W001,1,"""2025-11-12T19:27:38.605Z"""
2e5f98f3-ca2b-4636-80c2-9ac7a8c894d9,bcd2b45d-a623-44c1-9e8e-fbffb97d402f,Betso,ADA-LGA03-W002,2,"""2025-11-12T19:27:38.701Z"""
fc1c6752-8477-4fa3-bd1f-55a8f31f472a,bcd2b45d-a623-44c1-9e8e-fbffb97d402f,Digil,ADA-LGA03-W003,3,"""2025-11-12T19:27:38.791Z"""
c5f0a62c-33cc-46b9-90e1-c5fadd990958,bcd2b45d-a623-44c1-9e8e-fbffb97d402f,Kolere,ADA-LGA03-W004,4,"""2025-11-12T19:27:38.880Z"""
d3b68524-3b3c-43ae-b139-f2bedd639801,bcd2b45d-a623-44c1-9e8e-fbffb97d402f,Lokuwa,ADA-LGA03-W005,5,"""2025-11-12T19:27:38.971Z"""
6e45eb13-3ac3-43e5-80bf-6695ab3ddc4b,bcd2b45d-a623-44c1-9e8e-fbffb97d402f,Mayo Bani,ADA-LGA03-W006,6,"""2025-11-12T19:27:39.062Z"""
505288bd-ecb6-4ab2-8b2d-35d7bb59ce93,bcd2b45d-a623-44c1-9e8e-fbffb97d402f,Mijilu,ADA-LGA03-W007,7,"""2025-11-12T19:27:39.154Z"""
55ec6339-74dd-4b59-aa59-3de5f8a17944,bcd2b45d-a623-44c1-9e8e-fbffb97d402f,Muchalla,ADA-LGA03-W008,8,"""2025-11-12T19:27:39.245Z"""
ef693ea2-b700-4263-ae4a-11725752759b,bcd2b45d-a623-44c1-9e8e-fbffb97d402f,Sabon Layi,ADA-LGA03-W009,9,"""2025-11-12T19:27:39.335Z"""
f6b09773-2981-40ab-9e50-51d478d23c31,bcd2b45d-a623-44c1-9e8e-fbffb97d402f,Vimtim,ADA-LGA03-W010,10,"""2025-11-12T19:27:39.425Z"""
157817e2-d64b-4220-a073-dfd67037674b,bcd2b45d-a623-44c1-9e8e-fbffb97d402f,Yelwa,ADA-LGA03-W011,11,"""2025-11-12T19:27:39.516Z"""
36957d11-1fe7-40ae-8d8c-3dcd38d15c5b,1c6ffc8f-9920-4645-bdbf-1e3595067ffb,Bajama,ADA-MAY-W001,1,"""2025-11-12T19:27:39.650Z"""
4d0f07f1-9c3d-43ad-8520-05d56fb3daec,1c6ffc8f-9920-4645-bdbf-1e3595067ffb,Binyeri,ADA-MAY-W002,2,"""2025-11-12T19:27:39.741Z"""
d32a07dc-27fb-42c1-943f-04b84bc8b4bb,1c6ffc8f-9920-4645-bdbf-1e3595067ffb,Gang Fada,ADA-MAY-W003,3,"""2025-11-12T19:27:39.832Z"""
8ece37ef-965e-4a33-8804-9aa2b538fa64,1c6ffc8f-9920-4645-bdbf-1e3595067ffb,Gengle,ADA-MAY-W004,4,"""2025-11-12T19:27:39.925Z"""
c0d4f5ee-1f0f-474f-8385-2b2365054c91,1c6ffc8f-9920-4645-bdbf-1e3595067ffb,Gorobi,ADA-MAY-W005,5,"""2025-11-12T19:27:40.016Z"""
6963f96f-4363-4be2-bed4-54f838f1e3b3,1c6ffc8f-9920-4645-bdbf-1e3595067ffb,Jereng,ADA-MAY-W006,6,"""2025-11-12T19:27:40.110Z"""
58bae0b1-bc7d-4615-b2cc-a24405913a7b,1c6ffc8f-9920-4645-bdbf-1e3595067ffb,Mayo Farang,ADA-MAY-W007,7,"""2025-11-12T19:27:40.204Z"""
02ed226e-f57c-424f-b025-586c830f7a5e,1c6ffc8f-9920-4645-bdbf-1e3595067ffb,Mbilla,ADA-MAY-W008,8,"""2025-11-12T19:27:40.294Z"""
a9109658-bf7b-4fee-9718-2fb39dd20702,1c6ffc8f-9920-4645-bdbf-1e3595067ffb,Ndikong,ADA-MAY-W009,9,"""2025-11-12T19:27:40.384Z"""
4156acdb-633a-435b-b6ea-fd4343bb0d7f,1c6ffc8f-9920-4645-bdbf-1e3595067ffb,Ribadu,ADA-MAY-W010,10,"""2025-11-12T19:27:40.478Z"""
57466328-2f48-4e8f-912a-58010400116d,1c6ffc8f-9920-4645-bdbf-1e3595067ffb,Tola,ADA-MAY-W011,11,"""2025-11-12T19:27:40.568Z"""
cb012a4e-68b5-4ca8-9326-bef7dcf33bec,1c6ffc8f-9920-4645-bdbf-1e3595067ffb,Yoffo,ADA-MAY-W012,12,"""2025-11-12T19:27:40.662Z"""
e4c8cd47-6198-4d73-beb8-63c1fc75e8b7,5afc51e1-4365-47dd-8153-c9848e72dd2e,Bakari Goso,ADA-GAN-W001,1,"""2025-11-12T19:27:40.796Z"""
29e42970-08fa-4244-be46-b49cd2a9e418,5afc51e1-4365-47dd-8153-c9848e72dd2e,Gamu,ADA-GAN-W002,2,"""2025-11-12T19:27:40.886Z"""
e330cc27-1668-405c-8fb2-736e6d8973c7,5afc51e1-4365-47dd-8153-c9848e72dd2e,Ganye 1,ADA-GAN-W003,3,"""2025-11-12T19:27:40.977Z"""
f2f6c410-71af-4964-818e-011696853277,5afc51e1-4365-47dd-8153-c9848e72dd2e,Ganye 2,ADA-GAN-W004,4,"""2025-11-12T19:27:41.067Z"""
955b4cab-ce36-43f1-a178-c9009d21096f,5afc51e1-4365-47dd-8153-c9848e72dd2e,Gurumpawo,ADA-GAN-W005,5,"""2025-11-12T19:27:41.159Z"""
835158c2-4379-44f2-959d-3fd57f5596f9,5afc51e1-4365-47dd-8153-c9848e72dd2e,Jaggu,ADA-GAN-W006,6,"""2025-11-12T19:27:41.249Z"""
5a7ea21c-eeb7-4fa1-b116-778f427ded82,5afc51e1-4365-47dd-8153-c9848e72dd2e,Sangassumi,ADA-GAN-W007,7,"""2025-11-12T19:27:41.339Z"""
7b2fa41f-dd01-47ce-9346-e29008767b9e,5afc51e1-4365-47dd-8153-c9848e72dd2e,Sugu,ADA-GAN-W008,8,"""2025-11-12T19:27:41.429Z"""
9415bfb7-5c81-477b-b13b-3af383812b43,5afc51e1-4365-47dd-8153-c9848e72dd2e,Timdore,ADA-GAN-W009,9,"""2025-11-12T19:27:41.521Z"""
51ec97ec-026b-4634-89e2-fc69864da60d,5afc51e1-4365-47dd-8153-c9848e72dd2e,Yebbi,ADA-GAN-W010,10,"""2025-11-12T19:27:41.611Z"""
bcf08aea-fb84-48b2-9c79-3b9bf64ea2b9,e7c35d1a-e001-4927-9350-d2c4ee4b1e78,Bakta,ADA-SHE-W001,1,"""2025-11-12T19:27:41.746Z"""
ecb00fb4-3f6d-4529-a7fe-7f2ce36ac0ab,e7c35d1a-e001-4927-9350-d2c4ee4b1e78,Bodwai,ADA-SHE-W002,2,"""2025-11-12T19:27:41.837Z"""
609f80b0-510c-4750-a7f7-b1a562dfea51,e7c35d1a-e001-4927-9350-d2c4ee4b1e78,Gundo,ADA-SHE-W003,3,"""2025-11-12T19:27:41.928Z"""
41651ef6-6923-418d-9bde-f7fc69153113,e7c35d1a-e001-4927-9350-d2c4ee4b1e78,Gwapopolok,ADA-SHE-W004,4,"""2025-11-12T19:27:42.019Z"""
5246d41a-cbfa-408a-ab8a-9e536ff0071d,e7c35d1a-e001-4927-9350-d2c4ee4b1e78,Jumbul,ADA-SHE-W005,5,"""2025-11-12T19:27:42.110Z"""
835f1621-3161-46c5-9d51-9bf864791ea3,e7c35d1a-e001-4927-9350-d2c4ee4b1e78,Ketembere,ADA-SHE-W006,6,"""2025-11-12T19:27:42.200Z"""
93b8b3ce-b663-438c-82dd-aa64e27c1e27,e7c35d1a-e001-4927-9350-d2c4ee4b1e78,Kiri,ADA-SHE-W007,7,"""2025-11-12T19:27:42.292Z"""
eea9970d-e6bc-4412-a1e0-afde00afb597,e7c35d1a-e001-4927-9350-d2c4ee4b1e78,Libbo,ADA-SHE-W008,8,"""2025-11-12T19:27:42.382Z"""
6bcdd02e-ae88-4e76-8258-0193c354ae2c,e7c35d1a-e001-4927-9350-d2c4ee4b1e78,Shelleng,ADA-SHE-W009,9,"""2025-11-12T19:27:42.473Z"""
af34dc53-a315-40c2-bd7e-66953c2e480f,e7c35d1a-e001-4927-9350-d2c4ee4b1e78,Talum,ADA-SHE-W010,10,"""2025-11-12T19:27:42.565Z"""
6672ed8f-5e43-443c-83ec-4e226352bb4e,1a0ff724-9f5b-45c3-819f-4bf3ba81f6be,Balbaya,BOR-BAY-W001,1,"""2025-11-12T19:27:42.699Z"""
0d33e461-8068-42c6-9eb0-c75a19745988,1a0ff724-9f5b-45c3-819f-4bf3ba81f6be,Briyel,BOR-BAY-W002,2,"""2025-11-12T19:27:42.795Z"""
60f91783-a05f-40de-a220-a9bd10619c32,1a0ff724-9f5b-45c3-819f-4bf3ba81f6be,Fikhayel,BOR-BAY-W003,3,"""2025-11-12T19:27:42.890Z"""
69966011-6027-4e15-af45-741b4e6de3b0,1a0ff724-9f5b-45c3-819f-4bf3ba81f6be,Gamadadi,BOR-BAY-W004,4,"""2025-11-12T19:27:42.981Z"""
91f62195-79c9-4c56-b2a8-3380fc05f9ee,1a0ff724-9f5b-45c3-819f-4bf3ba81f6be,Jara-Dali,BOR-BAY-W005,5,"""2025-11-12T19:27:43.072Z"""
149df1bf-a28d-48f6-b842-4b008e517275,1a0ff724-9f5b-45c3-819f-4bf3ba81f6be,Jara-Gol,BOR-BAY-W006,6,"""2025-11-12T19:27:43.164Z"""
7dfc36fc-c297-4bea-b60a-5e7ee19ccdf1,1a0ff724-9f5b-45c3-819f-4bf3ba81f6be,Limanti,BOR-BAY-W007,7,"""2025-11-12T19:27:43.258Z"""
